260,-1,0,0,8,1.11111111111111,4,5,0,0,0
262,-1,6,2,7,1.33333333333333,8,8,6,8,4
263,-1,5,2,2,1,1,1,1,1,1
264,-1,2,0,6,1.11111111111111,4,5,0,2,2
267,-1,3,0,8,1.22222222222222,5,11,3,5,2
269,-1,4,4,13,1.55555555555556,8,10,0,0,5
270,-1,10,9,16,1.11111111111111,2,2,1,1,1
272,-1,29,9,18,3,4,9,2,4,1
275,-1,5,1,10,1.77777777777778,5,8,1,3,0
277,-1,8,1,6,1.33333333333333,2,2,1,1,1
279,-1,3,1,1,1.55555555555556,5,11,1,3,7
280,-1,14,5,23,2.33333333333333,5,5,1,2,2
281,1,5,2,9,1.44444444444444,5,5,2,2,3
282,1,7,8,19,2,4,5,0,1,3
